IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2009,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,105.5,,,86.83,,127.6,105.5 [86.83 – 127.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2009,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,134.7,,,114.8,,157.3,134.7 [114.8 – 157.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2009,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,154.4,,,129.9,,182.6,154.4 [129.9 – 182.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2009,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,165.5,,,151.7,,180.4,165.5 [151.7 – 180.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GUY,Guyana,Year,2009,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,213.7,,,131.3,,328.2,213.7 [131.3 – 328.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2009,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,24.58,,,0.82,,435.9,24.58 [0.82 – 435.9],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2009,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,36.03,,,30.31,,42.78,36.03 [30.31 – 42.78],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2009,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,55.31,,,49.44,,61.84,55.31 [49.44 – 61.84],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2009,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,61.86,,,26.04,,139.9,61.86 [26.04 – 139.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2009,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,65.91,,,56.24,,77.12,65.91 [56.24 – 77.12],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2009,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,73.91,,,59.85,,90.94,73.91 [59.85 – 90.94],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2009,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,8.38,,,6.09,,11.52,8.38 [6.09 – 11.52],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GUY,Guyana,Year,2009,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,81.31,,,70.05,,94.19,81.31 [70.05 – 94.19],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2009,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,88.08,,,80.76,,95.99,88.08 [80.76 – 95.99],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GUY,Guyana,Year,2009,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2009,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,2009,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,2009,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,2009,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2009,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2009,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,110.2,,,89.73,,134.6,110.2 [89.73 – 134.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,116.6,,,91.38,,147.7,116.6 [91.38 – 147.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,131,,,100.6,,169,131 [100.6 – 169],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,KEN,Kenya,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,137.5,,,111.9,,167.9,137.5 [111.9 – 167.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,147.2,,,118.9,,181,147.2 [118.9 – 181],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,148.2,,,106,,203.4,148.2 [106 – 203.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,151.8,,,114.7,,198.2,151.8 [114.7 – 198.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,171.9,,,147.8,,199,171.9 [147.8 – 199],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,172.1,,,151.7,,194.6,172.1 [151.7 – 194.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,175.1,,,152.3,,200.6,175.1 [152.3 – 200.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2008,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,191.1,,,165.9,,219.2,191.1 [165.9 – 219.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,195.2,,,159.6,,236.5,195.2 [159.6 – 236.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,202,,,191.2,,213.2,202 [191.2 – 213.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,223.7,,,202.1,,246.8,223.7 [202.1 – 246.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,KEN,Kenya,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,225.8,,,139.7,,343.7,225.8 [139.7 – 343.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,245.3,,,234.5,,256.4,245.3 [234.5 – 256.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,252.1,,,211.1,,298,252.1 [211.1 – 298],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,37,,,31.73,,43.1,37 [31.73 – 43.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,ALB,Albania,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,37.04,,,27.29,,50.09,37.04 [27.29 – 50.09],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,40.93,,,32.86,,50.88,40.93 [32.86 – 50.88],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,44.16,,,38.7,,50.34,44.16 [38.7 – 50.34],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,KEN,Kenya,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,44.88,,,32.83,,61.07,44.88 [32.83 – 61.07],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,45.58,,,40.93,,50.72,45.58 [40.93 – 50.72],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,ALB,Albania,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,5.68,,,3.44,,9.35,5.68 [3.44 – 9.35],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,50.11,,,42.89,,58.47,50.11 [42.89 – 58.47],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2008,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,53.94,,,47.41,,61.3,53.94 [47.41 – 61.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,55.38,,,37.22,,81.65,55.38 [37.22 – 81.65],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,59.9,,,44.94,,79.43,59.9 [44.94 – 79.43],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,64.63,,,54.61,,76.34,64.63 [54.61 – 76.34],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,86.23,,,62.6,,117.7,86.23 [62.6 – 117.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,98.98,,,86.8,,112.7,98.98 [86.8 – 112.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,ALB,Albania,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2008,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2008,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2008,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2008,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2007,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,108.2,,,95.45,,122.5,108.2 [95.45 – 122.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,LBR,Liberia,Year,2007,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,149.9,,,119.5,,186.2,149.9 [119.5 – 186.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2007,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,158.7,,,119.5,,207.8,158.7 [119.5 – 207.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2007,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,16.6,,,2.65,,96.87,16.6 [2.65 – 96.87],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2007,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,165.1,,,122.2,,219.3,165.1 [122.2 – 219.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2007,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,173.6,,,160.9,,187.1,173.6 [160.9 – 187.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2007,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,175.5,,,122.9,,244.2,175.5 [122.9 – 244.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2007,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,188.8,,,167.8,,211.6,188.8 [167.8 – 211.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2007,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,195.8,,,170.7,,223.6,195.8 [170.7 – 223.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,LBR,Liberia,Year,2007,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,202.6,,,165.6,,245.5,202.6 [165.6 – 245.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2007,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,205.5,,,182.7,,230.3,205.5 [182.7 – 230.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2007,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,225.2,,,166.4,,297.2,225.2 [166.4 – 297.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2007,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,241.2,,,157.9,,350,241.2 [157.9 – 350],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2007,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,27.71,,,19.93,,38.41,27.71 [19.93 – 38.41],,,EN,2022-05-25T23:00:00.000Z
